start,end,text,file
2054.22,2054.34,do,ES2008d.A.words.xml
2054.34,2054.63,separate,ES2008d.A.words.xml
2054.63,2055.38,projects,ES2008d.A.words.xml
2055.38,2055.38,?,ES2008d.A.words.xml
2065.54,2065.87,Mm-hmm,ES2008d.A.words.xml
2065.87,2065.87,.,ES2008d.A.words.xml
2079.29,2079.73,Mm-hmm,ES2008d.A.words.xml
2079.73,2079.73,.,ES2008d.A.words.xml
2086.82,2086.97,Cool,ES2008d.A.words.xml
2086.97,2086.97,.,ES2008d.A.words.xml
2098.73,2099.05,Oh,ES2008d.A.words.xml
2099.05,2099.82,thanks,ES2008d.A.words.xml
2099.82,2099.82,.,ES2008d.A.words.xml
2101.05,2101.16,It's,ES2008d.A.words.xml
2101.16,2101.31,kinda,ES2008d.A.words.xml
2101.31,2101.41,fun,ES2008d.A.words.xml
2101.41,2101.41,.,ES2008d.A.words.xml
2109.43,2109.65,Mm,ES2008d.A.words.xml
2109.65,2109.65,.,ES2008d.A.words.xml
2121.92,2122.25,Mm-hmm,ES2008d.A.words.xml
2122.25,2122.25,.,ES2008d.A.words.xml
2138.19,2138.64,Mm-hmm,ES2008d.A.words.xml
2138.64,2138.64,.,ES2008d.A.words.xml
2147.38,2147.52,This,ES2008d.A.words.xml
2147.52,2147.65,is,ES2008d.A.words.xml
2147.65,2147.81,what,ES2008d.A.words.xml
2147.81,2147.91,we'll,ES2008d.A.words.xml
2147.91,2148.13,do,ES2008d.A.words.xml
2148.13,2148.13,.,ES2008d.A.words.xml
2152.85,2152.95,I,ES2008d.A.words.xml
2152.95,2153.29,found,ES2008d.A.words.xml
2153.29,2153.43,that,ES2008d.A.words.xml
2153.43,2153.55,we,ES2008d.A.words.xml
2153.55,2154.0,did,ES2008d.A.words.xml
2154.0,2154.15,we,ES2008d.A.words.xml
2154.15,2154.36,could,ES2008d.A.words.xml
2154.36,2154.45,have,ES2008d.A.words.xml
2154.45,2154.79,used,ES2008d.A.words.xml
2154.79,2155.09,another,ES2008d.A.words.xml
2155.09,2155.38,five,ES2008d.A.words.xml
2155.38,2155.46,or,ES2008d.A.words.xml
2155.46,2155.69,ten,ES2008d.A.words.xml
2155.69,2156.03,minutes,ES2008d.A.words.xml
2156.84,2157.39,sometimes,ES2008d.A.words.xml
2157.39,2157.49,in,ES2008d.A.words.xml
2157.49,2157.58,the,ES2008d.A.words.xml
2157.58,2158.12,meetings,ES2008d.A.words.xml
2158.12,2158.12,.,ES2008d.A.words.xml
2158.77,2159.79,Mm-hmm,ES2008d.A.words.xml
2159.79,2159.79,.,ES2008d.A.words.xml
2159.79,2159.91,Yeah,ES2008d.A.words.xml
2159.91,2159.94,I,ES2008d.A.words.xml
2159.94,2160.11,think,ES2008d.A.words.xml
2160.11,2160.2,the,ES2008d.A.words.xml
2160.2,2160.41,last,ES2008d.A.words.xml
2160.41,2160.54,time,ES2008d.A.words.xml
2160.54,2160.64,we,ES2008d.A.words.xml
2160.64,2160.81,had,ES2008d.A.words.xml
2160.81,2160.9,a,ES2008d.A.words.xml
2160.9,2161.12,lot,ES2008d.A.words.xml
2161.12,2161.21,of,ES2008d.A.words.xml
2161.21,2162.52,information,ES2008d.A.words.xml
2162.52,2162.52,",",ES2008d.A.words.xml
2162.52,2162.61,but,ES2008d.A.words.xml
2162.61,2162.69,at,ES2008d.A.words.xml
2162.69,2162.76,the,ES2008d.A.words.xml
2162.76,2162.96,same,ES2008d.A.words.xml
2162.96,2163.89,time,ES2008d.A.words.xml
2163.89,2164.55,not,ES2008d.A.words.xml
2164.55,2164.96,quite,ES2008d.A.words.xml
2164.96,2165.79,enough,ES2008d.A.words.xml
2165.79,2165.79,",",ES2008d.A.words.xml
2165.79,2165.89,you,ES2008d.A.words.xml
2165.89,2166.07,know,ES2008d.A.words.xml
2166.07,2166.18,what,ES2008d.A.words.xml
2166.18,2166.23,I,ES2008d.A.words.xml
2166.23,2167.0,mean,ES2008d.A.words.xml
2167.0,2167.0,",",ES2008d.A.words.xml
2167.0,2167.12,like,ES2008d.A.words.xml
2167.12,2167.31,we,ES2008d.A.words.xml
2167.31,2167.48,we,ES2008d.A.words.xml
2167.48,2167.74,couldn't,ES2008d.A.words.xml
2167.74,2168.11,answer,ES2008d.A.words.xml
2168.11,2168.33,every,ES2008d.A.words.xml
2168.33,2168.59,single,ES2008d.A.words.xml
2168.59,2169.1,question,ES2008d.A.words.xml
2169.1,2169.1,.,ES2008d.A.words.xml
2170.23,2171.29,Um,ES2008d.A.words.xml
2171.29,2171.55,but,ES2008d.A.words.xml
2177.94,2178.21,Mm,ES2008d.A.words.xml
2178.21,2178.21,.,ES2008d.A.words.xml
2189.72,2189.78,It,ES2008d.A.words.xml
2189.78,2189.91,was,ES2008d.A.words.xml
2189.91,2190.26,interesting,ES2008d.A.words.xml
2190.26,2190.45,what,ES2008d.A.words.xml
2190.45,2190.73,came,ES2008d.A.words.xml
2190.73,2191.0,out,ES2008d.A.words.xml
2191.0,2191.17,like,ES2008d.A.words.xml
2191.17,2191.63,later,ES2008d.A.words.xml
2191.63,2191.63,",",ES2008d.A.words.xml
2191.63,2191.8,like,ES2008d.A.words.xml
2191.8,2191.98,as,ES2008d.A.words.xml
2191.98,2192.04,I,ES2008d.A.words.xml
2192.04,2192.15,was,ES2008d.A.words.xml
2192.15,2192.39,doing,ES2008d.A.words.xml
2192.39,2193.09,the,ES2008d.A.words.xml
2193.09,2193.31,when,ES2008d.A.words.xml
2193.31,2193.34,I,ES2008d.A.words.xml
2193.34,2193.44,was,ES2008d.A.words.xml
2193.44,2193.61,doing,ES2008d.A.words.xml
2193.61,2193.68,the,ES2008d.A.words.xml
2193.68,2194.26,breakdown,ES2008d.A.words.xml
2194.26,2194.42,on,ES2008d.A.words.xml
2194.42,2194.56,the,ES2008d.A.words.xml
2194.56,2194.88,agenda,ES2008d.A.words.xml
2194.88,2195.0,that,ES2008d.A.words.xml
2195.0,2195.14,they,ES2008d.A.words.xml
2195.14,2195.4,gave,ES2008d.A.words.xml
2195.4,2195.6,me,ES2008d.A.words.xml
2195.6,2196.06,um,ES2008d.A.words.xml
2196.06,2196.06,",",ES2008d.A.words.xml
2196.06,2196.4,that,ES2008d.A.words.xml
2196.4,2196.79,more,ES2008d.A.words.xml
2196.79,2197.17,points,ES2008d.A.words.xml
2197.17,2197.37,came,ES2008d.A.words.xml
2197.37,2197.79,out,ES2008d.A.words.xml
2197.79,2198.07,from,ES2008d.A.words.xml
2198.07,2198.54,your,ES2008d.A.words.xml
2198.54,2199.09,presentation,ES2008d.A.words.xml
2199.09,2199.35,even,ES2008d.A.words.xml
2199.35,2199.35,.,ES2008d.A.words.xml
2200.74,2200.94,Um,ES2008d.A.words.xml
2200.94,2200.94,.,ES2008d.A.words.xml
2205.59,2205.69,I'm,ES2008d.A.words.xml
2205.69,2205.73,a,ES2008d.A.words.xml
2205.73,2206.26,little,ES2008d.A.words.xml
2206.26,2206.39,I,ES2008d.A.words.xml
2206.39,2206.63,am,ES2008d.A.words.xml
2206.63,2206.66,a,ES2008d.A.words.xml
2206.66,2206.85,little,ES2008d.A.words.xml
2206.85,2207.28,disappointed,ES2008d.A.words.xml
2207.28,2207.37,that,ES2008d.A.words.xml
2207.37,2207.46,we,ES2008d.A.words.xml
2207.46,2207.89,didn't,ES2008d.A.words.xml
2207.89,2208.14,do,ES2008d.A.words.xml
2208.14,2208.41,a,ES2008d.A.words.xml
2208.41,2209.3,um,ES2008d.A.words.xml
2209.3,2209.63,something,ES2008d.A.words.xml
2209.63,2209.89,for,ES2008d.A.words.xml
2209.89,2210.18,losing,ES2008d.A.words.xml
2210.18,2210.29,the,ES2008d.A.words.xml
2210.29,2211.23,remote,ES2008d.A.words.xml
2211.23,2211.23,",",ES2008d.A.words.xml
2211.23,2211.52,because,ES2008d.A.words.xml
2211.52,2211.68,that,ES2008d.A.words.xml
2211.68,2211.86,was,ES2008d.A.words.xml
2211.86,2212.04,kind,ES2008d.A.words.xml
2212.04,2212.14,of,ES2008d.A.words.xml
2212.14,2212.22,a,ES2008d.A.words.xml
2212.22,2212.39,big,ES2008d.A.words.xml
2212.39,2212.7,point,ES2008d.A.words.xml
2212.7,2212.7,.,ES2008d.A.words.xml
2218.55,2218.98,About,ES2008d.A.words.xml
2218.98,2219.2,yeah,ES2008d.A.words.xml
2219.2,2219.2,.,ES2008d.A.words.xml
2225.99,2226.34,Mm-hmm,ES2008d.A.words.xml
2226.34,2226.34,.,ES2008d.A.words.xml
2229.8,2230.16,Mm-hmm,ES2008d.A.words.xml
2230.16,2230.16,.,ES2008d.A.words.xml
2232.12,2232.57,Considered,ES2008d.A.words.xml
2232.57,2232.67,the,ES2008d.A.words.xml
2232.67,2232.8,re,ES2008d.A.words.xml
2232.8,2233.38,yeah,ES2008d.A.words.xml
2233.38,2233.38,.,ES2008d.A.words.xml
2237.33,2237.53,Well,ES2008d.A.words.xml
2237.53,2237.63,it's,ES2008d.A.words.xml
2237.63,2238.11,interesting,ES2008d.A.words.xml
2238.11,2238.3,that,ES2008d.A.words.xml
2238.3,2238.68,they,ES2008d.A.words.xml
2244.46,2244.96,Mm-hmm,ES2008d.A.words.xml
2244.96,2244.96,",",ES2008d.A.words.xml
2244.96,2246.48,yeah,ES2008d.A.words.xml
2246.48,2246.48,.,ES2008d.A.words.xml
2246.48,2246.62,It,ES2008d.A.words.xml
2246.62,2246.74,was,ES2008d.A.words.xml
2246.74,2247.08,interesting,ES2008d.A.words.xml
2247.08,2247.19,though,ES2008d.A.words.xml
2247.19,2247.33,that,ES2008d.A.words.xml
2247.33,2247.41,they,ES2008d.A.words.xml
2247.41,2248.0,put,ES2008d.A.words.xml
2248.0,2248.44,that,ES2008d.A.words.xml
2248.44,2248.69,fifty,ES2008d.A.words.xml
2248.69,2249.01,percent,ES2008d.A.words.xml
2249.01,2249.08,of,ES2008d.A.words.xml
2249.08,2249.44,people,ES2008d.A.words.xml
2249.44,2249.65,say,ES2008d.A.words.xml
2249.65,2249.76,they,ES2008d.A.words.xml
2249.76,2249.89,have,ES2008d.A.words.xml
2249.89,2250.34,frustration,ES2008d.A.words.xml
2250.34,2250.48,with,ES2008d.A.words.xml
2250.48,2250.73,losing,ES2008d.A.words.xml
2250.73,2250.85,their,ES2008d.A.words.xml
2250.85,2251.12,remote,ES2008d.A.words.xml
2251.12,2251.24,and,ES2008d.A.words.xml
2251.24,2251.37,yet,ES2008d.A.words.xml
2251.37,2251.47,they,ES2008d.A.words.xml
2251.47,2251.68,didn't,ES2008d.A.words.xml
2251.68,2251.99,provide,ES2008d.A.words.xml
2251.99,2252.11,us,ES2008d.A.words.xml
2252.11,2252.23,with,ES2008d.A.words.xml
2252.23,2252.74,information,ES2008d.A.words.xml
2252.74,2253.92,to,ES2008d.A.words.xml
2253.92,2254.54,um,ES2008d.A.words.xml
2254.54,2254.7,we,ES2008d.A.words.xml
2254.7,2254.92,weren't,ES2008d.A.words.xml
2254.92,2255.28,provided,ES2008d.A.words.xml
2255.28,2255.46,with,ES2008d.A.words.xml
2255.46,2255.85,information,ES2008d.A.words.xml
2255.85,2256.43,to,ES2008d.A.words.xml
2256.43,2256.92,discuss,ES2008d.A.words.xml
2256.92,2257.41,that,ES2008d.A.words.xml
2257.41,2257.41,.,ES2008d.A.words.xml
2259.13,2259.19,I,ES2008d.A.words.xml
2259.19,2259.43,know,ES2008d.A.words.xml
2259.43,2259.6,that,ES2008d.A.words.xml
2259.6,2259.78,like,ES2008d.A.words.xml
2259.78,2260.46,people,ES2008d.A.words.xml
2260.46,2260.72,people,ES2008d.A.words.xml
2260.72,2260.96,have,ES2008d.A.words.xml
2260.96,2261.67,like,ES2008d.A.words.xml
2261.67,2261.94,things,ES2008d.A.words.xml
2261.94,2262.01,they,ES2008d.A.words.xml
2262.01,2262.14,can,ES2008d.A.words.xml
2262.14,2262.3,put,ES2008d.A.words.xml
2262.3,2262.42,on,ES2008d.A.words.xml
2262.42,2262.56,their,ES2008d.A.words.xml
2262.56,2263.05,keys,ES2008d.A.words.xml
2263.05,2263.17,that,ES2008d.A.words.xml
2263.17,2263.24,you,ES2008d.A.words.xml
2263.24,2263.52,press,ES2008d.A.words.xml
2263.52,2263.61,it,ES2008d.A.words.xml
2263.61,2263.79,and,ES2008d.A.words.xml
2263.79,2263.93,it'll,ES2008d.A.words.xml
2263.93,2264.89,beep,ES2008d.A.words.xml
2264.89,2264.89,",",ES2008d.A.words.xml
2264.89,2265.02,but,ES2008d.A.words.xml
2265.02,2265.21,I,ES2008d.A.words.xml
2265.21,2265.35,but,ES2008d.A.words.xml
2265.35,2265.47,I'm,ES2008d.A.words.xml
2265.47,2265.66,sure,ES2008d.A.words.xml
2265.66,2265.82,that,ES2008d.A.words.xml
2265.82,2266.05,would,ES2008d.A.words.xml
2266.05,2266.4,require,ES2008d.A.words.xml
2266.4,2266.53,some,ES2008d.A.words.xml
2266.53,2266.67,kind,ES2008d.A.words.xml
2266.67,2266.74,of,ES2008d.A.words.xml
2266.74,2267.21,technology,ES2008d.A.words.xml
2267.21,2267.41,that,ES2008d.A.words.xml
2268.53,2268.61,I,ES2008d.A.words.xml
2268.61,2268.73,just,ES2008d.A.words.xml
2268.73,2268.86,don't,ES2008d.A.words.xml
2268.86,2268.94,know,ES2008d.A.words.xml
2268.94,2269.06,what,ES2008d.A.words.xml
2269.06,2269.33,it,ES2008d.A.words.xml
2269.33,2269.57,is,ES2008d.A.words.xml
2269.57,2269.57,",",ES2008d.A.words.xml
2269.57,2269.76,but,ES2008d.A.words.xml
2275.32,2275.61,Mm,ES2008d.A.words.xml
2275.61,2275.61,.,ES2008d.A.words.xml
2283.09,2283.39,Hmm,ES2008d.A.words.xml
2283.39,2283.39,.,ES2008d.A.words.xml
2292.53,2292.83,Mm-hmm,ES2008d.A.words.xml
2292.83,2292.83,.,ES2008d.A.words.xml
2297.15,2297.48,Mm,ES2008d.A.words.xml
2297.48,2297.48,.,ES2008d.A.words.xml
2300.69,2300.81,It,ES2008d.A.words.xml
2300.81,2300.84,d,ES2008d.A.words.xml
2300.84,2301.0,yeah,ES2008d.A.words.xml
2301.0,2301.0,",",ES2008d.A.words.xml
2301.0,2301.06,it,ES2008d.A.words.xml
2301.06,2301.35,depends,ES2008d.A.words.xml
2301.35,2301.43,on,ES2008d.A.words.xml
2301.43,2301.64,how,ES2008d.A.words.xml
2301.64,2302.02,organised,ES2008d.A.words.xml
2302.02,2302.12,you,ES2008d.A.words.xml
2302.12,2302.24,are,ES2008d.A.words.xml
2302.24,2302.8,personally,ES2008d.A.words.xml
2302.8,2302.8,",",ES2008d.A.words.xml
2302.8,2303.05,but,ES2008d.A.words.xml
2305.68,2306.01,Mm-hmm,ES2008d.A.words.xml
2306.01,2306.01,.,ES2008d.A.words.xml
2325.69,2327.35,Oh,ES2008d.A.words.xml
2327.35,2327.35,.,ES2008d.A.words.xml
2333.0,2333.17,Can't,ES2008d.A.words.xml
2333.17,2333.33,get,ES2008d.A.words.xml
2333.33,2335.34,in,ES2008d.A.words.xml
2335.34,2335.34,.,ES2008d.A.words.xml
2345.69,2345.98,Yep,ES2008d.A.words.xml
2345.98,2345.98,.,ES2008d.A.words.xml
2380.74,2380.9,We,ES2008d.A.words.xml
2380.9,2381.09,should,ES2008d.A.words.xml
2381.09,2381.27,make,ES2008d.A.words.xml
2381.27,2381.39,one,ES2008d.A.words.xml
2381.39,2381.5,that,ES2008d.A.words.xml
2381.5,2381.85,walks,ES2008d.A.words.xml
2381.85,2381.98,by,ES2008d.A.words.xml
2381.98,2384.56,itself,ES2008d.A.words.xml
2384.56,2384.56,.,ES2008d.A.words.xml
2386.15,2386.36,Or,ES2008d.A.words.xml
2386.36,2386.5,or,ES2008d.A.words.xml
2386.5,2386.66,like,ES2008d.A.words.xml
2386.66,2386.89,some,ES2008d.A.words.xml
2386.89,2387.28,crazy,ES2008d.A.words.xml
2387.28,2387.49,like,ES2008d.A.words.xml
2387.49,2388.55,electro-magnet,ES2008d.A.words.xml
2388.55,2388.55,",",ES2008d.A.words.xml
2388.55,2388.65,that,ES2008d.A.words.xml
2388.65,2388.72,you,ES2008d.A.words.xml
2388.72,2389.01,push,ES2008d.A.words.xml
2389.01,2389.09,it,ES2008d.A.words.xml
2389.09,2389.18,and,ES2008d.A.words.xml
2389.18,2389.34,it'll,ES2008d.A.words.xml
2389.34,2389.45,go,ES2008d.A.words.xml
2389.45,2389.93,zoom,ES2008d.A.words.xml
2389.93,2390.01,to,ES2008d.A.words.xml
2390.01,2390.11,the,ES2008d.A.words.xml
2390.11,2390.43,T_V_,ES2008d.A.words.xml
2390.43,2390.56,and,ES2008d.A.words.xml
2390.56,2390.73,stick,ES2008d.A.words.xml
2390.73,2392.68,there,ES2008d.A.words.xml
2392.68,2392.68,.,ES2008d.A.words.xml
2401.12,2401.26,Well,ES2008d.A.words.xml
2401.26,2401.26,",",ES2008d.A.words.xml
2401.26,2401.41,but,ES2008d.A.words.xml
2401.41,2401.53,if,ES2008d.A.words.xml
2401.53,2401.61,you,ES2008d.A.words.xml
2401.61,2401.75,could,ES2008d.A.words.xml
2401.75,2402.07,attach,ES2008d.A.words.xml
2402.07,2402.26,them,ES2008d.A.words.xml
2402.26,2402.39,to,ES2008d.A.words.xml
2402.39,2402.49,the,ES2008d.A.words.xml
2402.49,2402.9,T_V_,ES2008d.A.words.xml
2402.9,2402.9,",",ES2008d.A.words.xml
2402.9,2403.04,then,ES2008d.A.words.xml
2403.04,2403.14,you,ES2008d.A.words.xml
2403.14,2405.09,can,ES2008d.A.words.xml
2405.09,2405.09,.,ES2008d.A.words.xml
2406.77,2407.47,Mm,ES2008d.A.words.xml
2407.47,2407.47,.,ES2008d.A.words.xml
2416.87,2417.07,Okay,ES2008d.A.words.xml
2417.07,2417.07,.,ES2008d.A.words.xml
2419.91,2420.05,Sorry,ES2008d.A.words.xml
2420.05,2420.05,",",ES2008d.A.words.xml
2420.05,2420.13,I'm,ES2008d.A.words.xml
2420.13,2420.39,just,ES2008d.A.words.xml
2420.39,2421.45,um,ES2008d.A.words.xml
2421.45,2421.68,trying,ES2008d.A.words.xml
2421.68,2421.74,to,ES2008d.A.words.xml
2421.74,2422.04,update,ES2008d.A.words.xml
2422.04,2422.15,my,ES2008d.A.words.xml
2422.15,2423.29,minutes,ES2008d.A.words.xml
2423.29,2423.29,.,ES2008d.A.words.xml
2423.29,2423.38,I,ES2008d.A.words.xml
2423.38,2423.83,decided,ES2008d.A.words.xml
2423.83,2424.23,to,ES2008d.A.words.xml
2424.23,2424.33,you,ES2008d.A.words.xml
2424.33,2424.43,know,ES2008d.A.words.xml
2424.43,2424.51,how,ES2008d.A.words.xml
2424.51,2424.58,I,ES2008d.A.words.xml
2424.58,2424.77,sent,ES2008d.A.words.xml
2424.77,2424.85,you,ES2008d.A.words.xml
2424.85,2424.96,the,ES2008d.A.words.xml
2424.96,2425.21,email,ES2008d.A.words.xml
2425.21,2425.45,saying,ES2008d.A.words.xml
2425.45,2425.69,that,ES2008d.A.words.xml
2425.69,2426.19,PowerPoint,ES2008d.A.words.xml
2426.19,2426.47,minutes,ES2008d.A.words.xml
2426.47,2426.58,will,ES2008d.A.words.xml
2426.58,2426.7,be,ES2008d.A.words.xml
2426.7,2427.51,complimentary,ES2008d.A.words.xml
2427.51,2427.51,",",ES2008d.A.words.xml
2427.51,2427.76,rather,ES2008d.A.words.xml
2427.76,2427.98,than,ES2008d.A.words.xml
2427.98,2428.58,like,ES2008d.A.words.xml
2428.58,2428.9,repeating,ES2008d.A.words.xml
2428.9,2429.01,them,ES2008d.A.words.xml
2429.01,2429.01,.,ES2008d.A.words.xml
2429.01,2429.15,Just,ES2008d.A.words.xml
2429.15,2429.3,gonna,ES2008d.A.words.xml
2429.3,2429.75,make,ES2008d.A.words.xml
2429.75,2429.88,I'm,ES2008d.A.words.xml
2429.88,2430.18,making,ES2008d.A.words.xml
2430.18,2430.38,full,ES2008d.A.words.xml
2430.38,2430.82,minutes,ES2008d.A.words.xml
2430.82,2430.82,",",ES2008d.A.words.xml
2430.82,2430.96,so,ES2008d.A.words.xml
2430.96,2431.09,that,ES2008d.A.words.xml
2431.09,2431.65,it'll,ES2008d.A.words.xml
2431.65,2432.0,include,ES2008d.A.words.xml
2432.0,2432.19,all,ES2008d.A.words.xml
2432.19,2432.27,of,ES2008d.A.words.xml
2432.27,2432.38,the,ES2008d.A.words.xml
2432.38,2432.71,agenda,ES2008d.A.words.xml
2432.71,2432.86,and,ES2008d.A.words.xml
2432.86,2432.95,all,ES2008d.A.words.xml
2432.95,2433.75,that,ES2008d.A.words.xml
2433.75,2433.75,.,ES2008d.A.words.xml
2433.75,2433.9,'Cause,ES2008d.A.words.xml
2433.9,2434.03,that,ES2008d.A.words.xml
2434.03,2434.23,seems,ES2008d.A.words.xml
2434.23,2434.28,a,ES2008d.A.words.xml
2434.28,2434.45,little,ES2008d.A.words.xml
2434.45,2434.66,more,ES2008d.A.words.xml
2434.66,2434.92,useful,ES2008d.A.words.xml
2434.92,2434.92,.,ES2008d.A.words.xml
2441.97,2442.07,But,ES2008d.A.words.xml
2442.07,2442.1,I,ES2008d.A.words.xml
2442.1,2442.26,didn't,ES2008d.A.words.xml
2442.26,2442.4,have,ES2008d.A.words.xml
2442.4,2442.63,like,ES2008d.A.words.xml
2442.63,2443.13,information,ES2008d.A.words.xml
2443.13,2443.64,to,ES2008d.A.words.xml
2443.64,2444.17,sloth,ES2008d.A.words.xml
2444.17,2444.36,through,ES2008d.A.words.xml
2444.36,2444.64,either,ES2008d.A.words.xml
2444.64,2444.64,",",ES2008d.A.words.xml
2444.64,2444.91,so,ES2008d.A.words.xml
2450.13,2450.44,Most,ES2008d.A.words.xml
2450.44,2450.5,of,ES2008d.A.words.xml
2450.5,2451.44,it,ES2008d.A.words.xml
2451.44,2451.44,",",ES2008d.A.words.xml
2451.44,2451.9,mm-hmm,ES2008d.A.words.xml
2451.9,2451.9,.,ES2008d.A.words.xml
2451.9,2452.0,I,ES2008d.A.words.xml
2452.0,2452.35,added,ES2008d.A.words.xml
2452.35,2453.09,slides,ES2008d.A.words.xml
2453.09,2453.09,",",ES2008d.A.words.xml
2453.09,2454.08,um,ES2008d.A.words.xml
2454.08,2454.14,I,ES2008d.A.words.xml
2454.14,2454.41,added,ES2008d.A.words.xml
2454.41,2454.46,a,ES2008d.A.words.xml
2454.46,2454.7,couple,ES2008d.A.words.xml
2454.7,2455.02,slides,ES2008d.A.words.xml
2455.02,2455.22,each,ES2008d.A.words.xml
2455.22,2455.53,time,ES2008d.A.words.xml
2455.53,2455.53,",",ES2008d.A.words.xml
2455.53,2455.64,but,ES2008d.A.words.xml
2455.64,2455.74,that,ES2008d.A.words.xml
2455.74,2455.87,was,ES2008d.A.words.xml
2455.87,2456.07,about,ES2008d.A.words.xml
2456.07,2456.2,it,ES2008d.A.words.xml
2456.2,2456.2,.,ES2008d.A.words.xml
2461.97,2462.2,Mm,ES2008d.A.words.xml
2462.2,2462.2,.,ES2008d.A.words.xml
2465.72,2465.81,Well,ES2008d.A.words.xml
2465.81,2465.81,",",ES2008d.A.words.xml
2465.81,2465.88,the,ES2008d.A.words.xml
2465.88,2466.02,thing,ES2008d.A.words.xml
2466.02,2466.18,was,ES2008d.A.words.xml
2466.18,2466.27,they,ES2008d.A.words.xml
2466.27,2466.44,would,ES2008d.A.words.xml
2466.44,2466.81,provide,ES2008d.A.words.xml
2466.81,2466.95,y,ES2008d.A.words.xml
2466.95,2467.09,an,ES2008d.A.words.xml
2467.09,2467.5,agenda,ES2008d.A.words.xml
2467.5,2467.63,with,ES2008d.A.words.xml
2467.63,2467.91,s,ES2008d.A.words.xml
2467.91,2468.12,like,ES2008d.A.words.xml
2468.12,2468.44,several,ES2008d.A.words.xml
2468.44,2468.9,points,ES2008d.A.words.xml
2468.9,2468.9,",",ES2008d.A.words.xml
2468.9,2469.02,but,ES2008d.A.words.xml
2469.02,2469.1,it,ES2008d.A.words.xml
2469.1,2469.3,wouldn't,ES2008d.A.words.xml
2469.3,2469.43,have,ES2008d.A.words.xml
2469.43,2469.46,a,ES2008d.A.words.xml
2469.46,2469.82,slide,ES2008d.A.words.xml
2469.82,2469.99,for,ES2008d.A.words.xml
2469.99,2470.13,each,ES2008d.A.words.xml
2470.13,2470.92,point,ES2008d.A.words.xml
2470.92,2470.92,.,ES2008d.A.words.xml
2470.92,2471.05,And,ES2008d.A.words.xml
2471.05,2471.21,that's,ES2008d.A.words.xml
2471.21,2471.27,the,ES2008d.A.words.xml
2471.27,2471.41,only,ES2008d.A.words.xml
2471.41,2471.61,way,ES2008d.A.words.xml
2471.61,2471.69,I,ES2008d.A.words.xml
2471.69,2472.12,remember,ES2008d.A.words.xml
2472.12,2472.27,that,ES2008d.A.words.xml
2472.27,2472.33,I,ES2008d.A.words.xml
2472.33,2472.45,need,ES2008d.A.words.xml
2472.45,2472.52,to,ES2008d.A.words.xml
2472.52,2472.6,go,ES2008d.A.words.xml
2472.6,2472.75,other,ES2008d.A.words.xml
2472.75,2472.93,that,ES2008d.A.words.xml
2472.93,2473.9,point,ES2008d.A.words.xml
2473.9,2473.9,.,ES2008d.A.words.xml
2473.9,2474.0,I,ES2008d.A.words.xml
2474.0,2474.15,know,ES2008d.A.words.xml
2474.15,2474.63,personally,ES2008d.A.words.xml
2474.63,2474.77,when,ES2008d.A.words.xml
2474.77,2474.83,I,ES2008d.A.words.xml
2474.83,2474.98,do,ES2008d.A.words.xml
2474.98,2475.42,PowerPoint,ES2008d.A.words.xml
2475.42,2475.42,",",ES2008d.A.words.xml
2475.42,2475.59,that's,ES2008d.A.words.xml
2475.59,2475.72,what,ES2008d.A.words.xml
2475.72,2475.78,I,ES2008d.A.words.xml
2475.78,2476.77,do,ES2008d.A.words.xml
2476.77,2476.86,and,ES2008d.A.words.xml
2476.86,2477.5,so,ES2008d.A.words.xml
2477.5,2477.61,I,ES2008d.A.words.xml
2477.61,2477.75,had,ES2008d.A.words.xml
2477.75,2477.86,it,ES2008d.A.words.xml
2477.86,2478.62,once,ES2008d.A.words.xml
2478.62,2478.62,",",ES2008d.A.words.xml
2478.62,2478.83,even,ES2008d.A.words.xml
2478.83,2478.95,if,ES2008d.A.words.xml
2478.95,2479.01,it,ES2008d.A.words.xml
2479.01,2479.11,was,ES2008d.A.words.xml
2479.11,2479.3,just,ES2008d.A.words.xml
2479.3,2479.43,like,ES2008d.A.words.xml
2479.43,2479.52,the,ES2008d.A.words.xml
2479.52,2479.9,title,ES2008d.A.words.xml
2479.9,2479.99,of,ES2008d.A.words.xml
2479.99,2480.16,it,ES2008d.A.words.xml
2480.16,2480.16,",",ES2008d.A.words.xml
2480.16,2480.31,like,ES2008d.A.words.xml
2480.31,2480.42,the,ES2008d.A.words.xml
2480.42,2480.59,three,ES2008d.A.words.xml
2480.59,2481.47,presentations,ES2008d.A.words.xml
2481.47,2481.47,",",ES2008d.A.words.xml
2481.47,2481.56,and,ES2008d.A.words.xml
2481.56,2481.6,I,ES2008d.A.words.xml
2481.6,2481.75,would,ES2008d.A.words.xml
2481.75,2481.83,do,ES2008d.A.words.xml
2481.83,2482.0,your,ES2008d.A.words.xml
2482.0,2482.25,three,ES2008d.A.words.xml
2482.25,2482.25,.,ES2008d.A.words.xml
2501.97,2502.05,The,ES2008d.A.words.xml
2502.05,2502.56,slogan,ES2008d.A.words.xml
2502.56,2502.72,on,ES2008d.A.words.xml
2502.72,2502.88,it,ES2008d.A.words.xml
2502.88,2502.88,?,ES2008d.A.words.xml
2502.88,2503.45,No,ES2008d.A.words.xml
2503.45,2503.67,no,ES2008d.A.words.xml
2503.67,2504.01,no,ES2008d.A.words.xml
2504.01,2504.01,.,ES2008d.A.words.xml
