"","TE_datasets[j]","Species","Subj_idx","Session","Block","Trial","Stim","Procedure","Duration_Set","Target_Duration","Response"
"981","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,61,"Audiovisual","TE",24,24,5
"982","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,62,"Audiovisual","TE",12,12,3
"983","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,63,"Audiovisual","TE",4,4,1
"984","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,64,"Audiovisual","TE",1,1,0.6
"985","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,65,"Audiovisual","TE",2,2,0.4
"986","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,66,"Audiovisual","TE",3,3,0.4
"987","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,67,"Audiovisual","TE",3,3,0.6
"988","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,68,"Audiovisual","TE",16,16,3
"989","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,69,"Audiovisual","TE",12,12,2.5
"990","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,70,"Audiovisual","TE",16,16,3
"991","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,71,"Audiovisual","TE",64,64,27
"992","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,72,"Audiovisual","TE",2,2,1.2
"993","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,73,"Audiovisual","TE",24,24,5
"994","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,74,"Audiovisual","TE",1,1,0.8
"995","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,75,"Audiovisual","TE",24,24,4
"996","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,76,"Audiovisual","TE",2,2,1
"997","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,77,"Audiovisual","TE",32,32,6
"998","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,78,"Audiovisual","TE",32,32,6
"999","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,79,"Audiovisual","TE",6,6,2
"1000","dataset_TE_Suarez-Pinilla_2019.csv","Human",14,13,1,80,"Audiovisual","TE",48,48,20
"1001","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,1,"Audiovisual","TE",3,3,2
"1002","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,2,"Audiovisual","TE",4,4,3
"1003","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,3,"Audiovisual","TE",12,12,6
"1004","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,4,"Audiovisual","TE",32,32,12
"1005","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,5,"Audiovisual","TE",3,3,3
"1006","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,6,"Audiovisual","TE",12,12,5
"1007","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,7,"Audiovisual","TE",16,16,5
"1008","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,8,"Audiovisual","TE",48,48,14
"1009","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,9,"Audiovisual","TE",1.5,1.5,2
"1010","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,10,"Audiovisual","TE",32,32,10
"1011","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,11,"Audiovisual","TE",1.5,1.5,1
"1012","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,12,"Audiovisual","TE",3,3,3
"1013","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,13,"Audiovisual","TE",8,8,3
"1014","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,14,"Audiovisual","TE",4,4,2
"1015","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,15,"Audiovisual","TE",2,2,2
"1016","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,16,"Audiovisual","TE",48,48,7.9
"1017","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,17,"Audiovisual","TE",6,6,3
"1018","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,18,"Audiovisual","TE",32,32,6
"1019","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,19,"Audiovisual","TE",64,64,13
"1020","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,20,"Audiovisual","TE",2,2,2
"1021","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,21,"Audiovisual","TE",16,16,5
"1022","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,22,"Audiovisual","TE",1,1,1
"1023","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,23,"Audiovisual","TE",1,1,1
"1024","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,24,"Audiovisual","TE",16,16,4
"1025","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,25,"Audiovisual","TE",12,12,4
"1026","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,26,"Audiovisual","TE",8,8,4
"1027","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,27,"Audiovisual","TE",4,4,3
"1028","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,28,"Audiovisual","TE",4,4,3
"1029","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,29,"Audiovisual","TE",2,2,2.9
"1030","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,30,"Audiovisual","TE",24,24,4
"1031","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,31,"Audiovisual","TE",4,4,3
"1032","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,32,"Audiovisual","TE",8,8,3
"1033","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,33,"Audiovisual","TE",64,64,20.7
"1034","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,34,"Audiovisual","TE",2,2,2
"1035","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,35,"Audiovisual","TE",8,8,4
"1036","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,36,"Audiovisual","TE",16,16,6
"1037","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,37,"Audiovisual","TE",1,1,1
"1038","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,38,"Audiovisual","TE",1,1,1
"1039","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,39,"Audiovisual","TE",16,16,6
"1040","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,40,"Audiovisual","TE",24,24,6
"1041","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,41,"Audiovisual","TE",1.5,1.5,2
"1042","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,42,"Audiovisual","TE",48,48,10
"1043","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,43,"Audiovisual","TE",1,1,2
"1044","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,44,"Audiovisual","TE",12,12,7.9
"1045","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,45,"Audiovisual","TE",48,48,15
"1046","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,46,"Audiovisual","TE",1,1,1
"1047","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,47,"Audiovisual","TE",6,6,3
"1048","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,48,"Audiovisual","TE",8,8,3
"1049","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,49,"Audiovisual","TE",1,1,2
"1050","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,50,"Audiovisual","TE",32,32,10
"1051","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,51,"Audiovisual","TE",1,1,2
"1052","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,52,"Audiovisual","TE",16,16,4
"1053","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,53,"Audiovisual","TE",16,16,6
"1054","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,54,"Audiovisual","TE",4,4,3
"1055","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,55,"Audiovisual","TE",16,16,4
"1056","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,56,"Audiovisual","TE",24,24,6
"1057","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,57,"Audiovisual","TE",1,1,2
"1058","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,58,"Audiovisual","TE",4,4,3
"1059","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,59,"Audiovisual","TE",12,12,4
"1060","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,60,"Audiovisual","TE",3,3,3
"1061","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,61,"Audiovisual","TE",4,4,4
"1062","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,62,"Audiovisual","TE",24,24,4
"1063","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,63,"Audiovisual","TE",64,64,28
"1064","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,64,"Audiovisual","TE",32,32,7.9
"1065","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,65,"Audiovisual","TE",12,12,4
"1066","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,66,"Audiovisual","TE",1.5,1.5,3
"1067","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,67,"Audiovisual","TE",32,32,6.9
"1068","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,68,"Audiovisual","TE",16,16,5
"1069","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,69,"Audiovisual","TE",48,48,7.1
"1070","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,70,"Audiovisual","TE",1,1,2
"1071","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,71,"Audiovisual","TE",12,12,4
"1072","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,72,"Audiovisual","TE",4,4,3
"1073","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,73,"Audiovisual","TE",4,4,2
"1074","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,74,"Audiovisual","TE",3,3,2.1
"1075","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,75,"Audiovisual","TE",48,48,14
"1076","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,76,"Audiovisual","TE",12,12,4
"1077","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,77,"Audiovisual","TE",3,3,2
"1078","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,78,"Audiovisual","TE",8,8,3
"1079","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,79,"Audiovisual","TE",16,16,3
"1080","dataset_TE_Suarez-Pinilla_2019.csv","Human",15,14,1,80,"Audiovisual","TE",24,24,9
"1081","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,1,"Audiovisual","TE",48,48,35.4
"1082","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,2,"Audiovisual","TE",6,6,4
"1083","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,3,"Audiovisual","TE",32,32,15
"1084","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,4,"Audiovisual","TE",6,6,3
"1085","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,5,"Audiovisual","TE",12,12,8.1
"1086","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,6,"Audiovisual","TE",1,1,1
"1087","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,7,"Audiovisual","TE",12,12,5
"1088","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,8,"Audiovisual","TE",3,3,3
"1089","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,9,"Audiovisual","TE",1,1,0.6
"1090","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,10,"Audiovisual","TE",32,32,9
"1091","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,11,"Audiovisual","TE",3,3,2
"1092","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,12,"Audiovisual","TE",24,24,8.1
"1093","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,13,"Audiovisual","TE",3,3,2
"1094","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,14,"Audiovisual","TE",12,12,6
"1095","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,15,"Audiovisual","TE",8,8,4
"1096","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,16,"Audiovisual","TE",24,24,9.9
"1097","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,17,"Audiovisual","TE",2,2,2
"1098","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,18,"Audiovisual","TE",3,3,2
"1099","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,19,"Audiovisual","TE",6,6,4
"1100","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,20,"Audiovisual","TE",1,1,0.3
"1101","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,21,"Audiovisual","TE",2,2,2
"1102","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,22,"Audiovisual","TE",48,48,45
"1103","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,23,"Audiovisual","TE",6,6,4
"1104","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,24,"Audiovisual","TE",1,1,1
"1105","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,25,"Audiovisual","TE",12,12,7.1
"1106","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,26,"Audiovisual","TE",32,32,17
"1107","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,27,"Audiovisual","TE",64,64,45
"1108","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,28,"Audiovisual","TE",8,8,6
"1109","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,29,"Audiovisual","TE",12,12,10
"1110","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,30,"Audiovisual","TE",24,24,20.8
"1111","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,31,"Audiovisual","TE",8,8,6.9
"1112","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,32,"Audiovisual","TE",6,6,5
"1113","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,33,"Audiovisual","TE",8,8,6
"1114","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,34,"Audiovisual","TE",48,48,29.9
"1115","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,35,"Audiovisual","TE",6,6,5
"1116","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,36,"Audiovisual","TE",3,3,3
"1117","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,37,"Audiovisual","TE",24,24,11
"1118","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,38,"Audiovisual","TE",2,2,2
"1119","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,39,"Audiovisual","TE",16,16,8.1
"1120","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,40,"Audiovisual","TE",12,12,9.2
"1121","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,41,"Audiovisual","TE",24,24,7.9
"1122","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,42,"Audiovisual","TE",64,64,30
"1123","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,43,"Audiovisual","TE",48,48,30
"1124","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,44,"Audiovisual","TE",24,24,15
"1125","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,45,"Audiovisual","TE",32,32,17
"1126","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,46,"Audiovisual","TE",24,24,11
"1127","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,47,"Audiovisual","TE",1,1,1
"1128","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,48,"Audiovisual","TE",16,16,7.1
"1129","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,49,"Audiovisual","TE",24,24,9
"1130","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,50,"Audiovisual","TE",3,3,3
"1131","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,51,"Audiovisual","TE",64,64,26
"1132","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,52,"Audiovisual","TE",6,6,5
"1133","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,53,"Audiovisual","TE",2,2,2
"1134","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,54,"Audiovisual","TE",3,3,3
"1135","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,55,"Audiovisual","TE",64,64,60
"1136","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,56,"Audiovisual","TE",16,16,9
"1137","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,57,"Audiovisual","TE",3,3,3
"1138","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,58,"Audiovisual","TE",1.5,1.5,1.5
"1139","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,59,"Audiovisual","TE",32,32,15
"1140","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,60,"Audiovisual","TE",64,64,30
"1141","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,61,"Audiovisual","TE",24,24,8.1
"1142","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,62,"Audiovisual","TE",32,32,17
"1143","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,63,"Audiovisual","TE",64,64,35
"1144","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,64,"Audiovisual","TE",3,3,3
"1145","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,65,"Audiovisual","TE",2,2,2
"1146","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,66,"Audiovisual","TE",2,2,2
"1147","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,67,"Audiovisual","TE",8,8,6.8
"1148","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,68,"Audiovisual","TE",1.5,1.5,1
"1149","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,69,"Audiovisual","TE",64,64,30
"1150","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,70,"Audiovisual","TE",1.5,1.5,1
"1151","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,71,"Audiovisual","TE",64,64,60
"1152","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,72,"Audiovisual","TE",16,16,7.9
"1153","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,73,"Audiovisual","TE",16,16,7.1
"1154","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,74,"Audiovisual","TE",24,24,20
"1155","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,75,"Audiovisual","TE",4,4,3
"1156","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,76,"Audiovisual","TE",6,6,4
"1157","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,77,"Audiovisual","TE",3,3,3
"1158","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,78,"Audiovisual","TE",1.5,1.5,2
"1159","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,79,"Audiovisual","TE",2,2,2
"1160","dataset_TE_Suarez-Pinilla_2019.csv","Human",16,15,1,80,"Audiovisual","TE",12,12,5
"1161","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,1,"Audiovisual","TE",16,16,10
"1162","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,2,"Audiovisual","TE",1.5,1.5,1
"1163","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,3,"Audiovisual","TE",1,1,1
"1164","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,4,"Audiovisual","TE",24,24,15
"1165","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,5,"Audiovisual","TE",6,6,9
"1166","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,6,"Audiovisual","TE",3,3,3
"1167","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,7,"Audiovisual","TE",6,6,5
"1168","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,8,"Audiovisual","TE",32,32,24
"1169","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,9,"Audiovisual","TE",1,1,1
"1170","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,10,"Audiovisual","TE",16,16,11
"1171","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,11,"Audiovisual","TE",6,6,6
"1172","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,12,"Audiovisual","TE",1,1,1
"1173","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,13,"Audiovisual","TE",32,32,30
"1174","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,14,"Audiovisual","TE",24,24,33
"1175","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,15,"Audiovisual","TE",12,12,16
"1176","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,16,"Audiovisual","TE",1,1,1
"1177","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,17,"Audiovisual","TE",8,8,7.1
"1178","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,18,"Audiovisual","TE",4,4,2
"1179","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,19,"Audiovisual","TE",8,8,5
"1180","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,20,"Audiovisual","TE",8,8,6
"1181","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,21,"Audiovisual","TE",8,8,8.1
"1182","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,22,"Audiovisual","TE",8,8,7.1
"1183","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,23,"Audiovisual","TE",6,6,6
"1184","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,24,"Audiovisual","TE",32,32,56
"1185","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,25,"Audiovisual","TE",16,16,22.1
"1186","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,26,"Audiovisual","TE",8,8,8.1
"1187","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,27,"Audiovisual","TE",1,1,1
"1188","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,28,"Audiovisual","TE",12,12,11
"1189","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,29,"Audiovisual","TE",48,48,35
"1190","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,30,"Audiovisual","TE",8,8,9.2
"1191","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,31,"Audiovisual","TE",48,48,45
"1192","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,32,"Audiovisual","TE",16,16,30
"1193","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,33,"Audiovisual","TE",1,1,1
"1194","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,34,"Audiovisual","TE",2,2,2
"1195","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,35,"Audiovisual","TE",6,6,5.4
"1196","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,36,"Audiovisual","TE",8,8,6.4
"1197","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,37,"Audiovisual","TE",12,12,12
"1198","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,38,"Audiovisual","TE",64,64,64
"1199","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,39,"Audiovisual","TE",6,6,5
"1200","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,40,"Audiovisual","TE",32,32,34.4
"1201","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,41,"Audiovisual","TE",64,64,62.5
"1202","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,42,"Audiovisual","TE",64,64,50.6
"1203","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,43,"Audiovisual","TE",4,4,2.5
"1204","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,44,"Audiovisual","TE",1,1,1
"1205","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,45,"Audiovisual","TE",12,12,8.1
"1206","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,46,"Audiovisual","TE",16,16,17.2
"1207","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,47,"Audiovisual","TE",3,3,3
"1208","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,48,"Audiovisual","TE",1.5,1.5,2
"1209","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,49,"Audiovisual","TE",48,48,63
"1210","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,50,"Audiovisual","TE",12,12,6
"1211","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,51,"Audiovisual","TE",1.5,1.5,2
"1212","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,52,"Audiovisual","TE",12,12,11
"1213","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,53,"Audiovisual","TE",2,2,3
"1214","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,54,"Audiovisual","TE",4,4,5
"1215","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,55,"Audiovisual","TE",3,3,2.8
"1216","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,56,"Audiovisual","TE",1,1,1
"1217","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,57,"Audiovisual","TE",4,4,6.6
"1218","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,58,"Audiovisual","TE",3,3,4.7
"1219","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,59,"Audiovisual","TE",24,24,22.4
"1220","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,60,"Audiovisual","TE",1.5,1.5,2
"1221","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,61,"Audiovisual","TE",12,12,10
"1222","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,62,"Audiovisual","TE",24,24,15
"1223","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,63,"Audiovisual","TE",64,64,83.1
"1224","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,64,"Audiovisual","TE",3,3,3
"1225","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,65,"Audiovisual","TE",16,16,20
"1226","dataset_TE_Suarez-Pinilla_2019.csv","Human",17,16,1,66,"Audiovisual","TE",1.5,1.5,2
